label,date,qbin,mu0,mu0_se_hac,n,r2,mu1,mu2,mu1_se,mu2_se,success,cost,M,q_outlier
EX:OKX,2025-05-09,Q0.8000_0.9000,1.9188043123589657e-05,5.581499823200615e-07,20802,0.0717487162701862,1.5568160915309744e-05,0.5922027339292987,3.073368562345291e-06,0.08590344478027846,True,0.0004564339821118081,5,0.995
EX:OKX,2025-05-09,Q0.9500_0.9700,1.1375801554055032e-05,6.341091624200276e-07,3862,0.08649516882140118,4.400397897377601e-05,0.11986162991037573,7.379915049439425e-05,0.47199097408216717,True,9.229700856241399e-05,5,0.995
EX:OKX,2025-05-09,Q0.9700_0.9900,9.755728919585184e-06,4.932098576491495e-07,3983,0.1020656053717387,3.99354772479225e-06,0.7183118997459121,4.142909610522685e-06,0.25261570052973986,True,9.763780356316005e-05,5,0.995
EX:OKX,2025-05-09,Q0.9900_0.9975,8.83423545659231e-06,5.494510222845728e-07,1692,0.12538708664324028,9.081348702662476e-05,0.00013098077032967111,0.0001886259021708667,0.44706140351380036,True,4.8313824831431946e-05,5,0.995
EX:OKX,2025-05-10,Q0.8000_0.9000,2.0486199555874287e-05,5.724841564067195e-07,14410,0.10776196360505541,4.0661782124991754e-05,0.19683978790027315,7.784722232191125e-06,0.08534302333564166,True,0.00023358194827310854,5,0.995
EX:OKX,2025-05-10,Q0.9500_0.9700,1.1575556462277919e-05,7.542539801511789e-07,1932,0.11821985452859152,8.66687695480379e-06,0.5812065056886433,1.809916016852286e-05,0.5855457631678426,True,3.386088626819321e-05,5,0.995
EX:OKX,2025-05-10,Q0.9700_0.9900,9.068640656987197e-06,5.950385742686418e-07,2049,0.11693428155803764,4.389729901375288e-05,0.11376528133735221,5.774042271086886e-05,0.3233874424384028,True,3.733627991250248e-05,5,0.995
EX:OKX,2025-05-11,Q0.8000_0.9000,2.3643089147121238e-05,5.964877024511278e-07,15625,0.12223351696344809,7.324602637322443e-05,1.0150022386520304e-06,1.2543602973638125e-05,0.07709636769052117,True,0.000294390959622486,5,0.995
EX:OKX,2025-05-11,Q0.9500_0.9700,1.2161006435769528e-05,7.337511785549566e-07,2039,0.12354750745635601,7.250589673983268e-05,1.00000015549893e-06,0.0001376780242491517,0.5342695021284287,True,3.74867735599638e-05,5,0.995
EX:OKX,2025-05-11,Q0.9700_0.9900,9.78873348255676e-06,6.478374741375044e-07,2079,0.11170188279575144,5.5965509067454605e-06,0.6366660968406067,7.600926932454178e-06,0.33108569228660617,True,4.642377062359423e-05,5,0.995
EX:OKX,2025-05-12,Q0.8000_0.9000,2.0439687489160132e-05,5.221609016489883e-07,22475,0.07819938449436525,6.366831586519183e-05,0.0002017299989350278,1.1419365589044103e-05,0.08060671846528836,True,0.0005220255647757849,5,0.995
EX:OKX,2025-05-12,Q0.9500_0.9700,1.22842621742746e-05,6.340319768496115e-07,3817,0.10599161645220356,7.316885979971263e-05,1.0000000557545815e-06,0.00011131940378096759,0.42774000925772737,True,8.543993195320583e-05,5,0.995
EX:OKX,2025-05-12,Q0.9700_0.9900,9.090535432035536e-06,4.9532718302347e-07,3840,0.0913034942612978,2.629017453497773e-06,0.8032270154756466,2.890281458262877e-06,0.2673506978895541,True,9.222923049928826e-05,5,0.995
EX:OKX,2025-05-12,Q0.9900_0.9975,7.716047760240714e-06,6.583146741983248e-07,1523,0.10108723811788778,8.056349217168269e-07,0.9851860864864995,1.9825107886611963e-06,0.525407756296544,True,4.213090518859101e-05,5,0.995
EX:OKX,2025-05-13,Q0.8000_0.9000,2.0988886317129623e-05,6.078781025444255e-07,14507,0.09895007109633869,3.323255760018135e-05,0.300958502023943,6.7889939581305795e-06,0.08870643924890138,True,0.00028361130231150907,5,0.995
EX:OKX,2025-05-13,Q0.9500_0.9700,1.0846803371150099e-05,6.992580584448466e-07,2772,0.09703490360158717,6.481548511487971e-05,1.0000003312909378e-06,0.00012111916895906555,0.525501238709017,True,5.32875785468783e-05,5,0.995
EX:OKX,2025-05-13,Q0.9700_0.9900,9.1309295901165e-06,5.106905293643182e-07,3059,0.11265568190086384,7.012694517928878e-05,1.0000000110479962e-06,7.748155081023791e-05,0.2728220018161898,True,5.8291426138125466e-05,5,0.995
EX:OKX,2025-05-13,Q0.9900_0.9975,6.823824041194261e-06,7.562652613840691e-07,1064,0.08734402051472401,3.497677976538909e-06,0.6431835016149382,1.1269801779650251e-05,0.6893381900768668,True,2.7223760275716555e-05,5,0.995
EX:OKX,2025-05-14,Q0.8000_0.9000,1.9362622676145104e-05,6.769436133996857e-07,11489,0.085157356900873,3.6816742455255094e-05,0.21770086520321438,9.164527904430706e-06,0.11006458265675942,True,0.00021927816507564662,5,0.995
EX:OKX,2025-05-14,Q0.9500_0.9700,1.1541534760415271e-05,8.031069999929874e-07,2104,0.10472351389624757,8.322034988188825e-06,0.5916357420250744,1.7489763939217937e-05,0.5883273975766488,True,4.223172444524626e-05,5,0.995
EX:OKX,2025-05-14,Q0.9700_0.9900,8.428712163522754e-06,6.424721919902315e-07,2030,0.0928159420485869,3.827215122964398e-05,0.12839421061410022,5.800547782306631e-05,0.37353854912343043,True,4.090976931698449e-05,5,0.995
EX:OKX,2025-05-15,Q0.8000_0.9000,1.934088574925103e-05,6.847677297131176e-07,11652,0.07968635974577776,3.881510790694598e-05,0.19506968236095537,9.904660144731069e-06,0.11259214689054715,True,0.00024044836783403467,5,0.995
EX:OKX,2025-05-15,Q0.9500_0.9700,1.0126918216430527e-05,8.011374128256973e-07,2288,0.07693601517047577,1.1478755518738733e-05,0.46486378313907867,2.6416684982400166e-05,0.6450908167792567,True,4.9511273613694494e-05,5,0.995
EX:OKX,2025-05-15,Q0.9700_0.9900,8.558585288669545e-06,5.754198594968269e-07,2458,0.08759825041895208,4.528552418255088e-06,0.6559412195847004,6.46236935816533e-06,0.3485267029560055,True,5.4470780944309097e-05,5,0.995
EX:OKX,2025-05-16,Q0.8000_0.9000,2.3025070543476202e-05,7.244091658972682e-07,10700,0.11144496300178086,2.613490261966091e-05,0.4446187377719692,5.869075961961718e-06,0.09772200639917683,True,0.00021456700533100125,5,0.995
EX:OKX,2025-05-16,Q0.9500_0.9700,1.1819391377749048e-05,9.188037163462151e-07,1808,0.10812356832257297,7.062269873187541e-05,1.0000001905644708e-06,0.0001543271673658726,0.6143575912217244,True,3.661250719903401e-05,5,0.995
EX:OKX,2025-05-16,Q0.9700_0.9900,9.06880093057767e-06,6.657582779898232e-07,1739,0.09791440134914742,1.2174915743074252e-06,0.992727422253726,1.9360999089667455e-06,0.3865292270194757,True,3.803934740865731e-05,5,0.995
EX:OKX,2025-05-17,Q0.8000_0.9000,2.1783090920438277e-05,8.03790349435452e-07,7963,0.1041336725537555,3.11275912182998e-05,0.3442868705675055,8.26635053911805e-06,0.11592666930110801,True,0.00015537894533997784,5,0.995
EX:OKX,2025-05-17,Q0.9500_0.9700,1.2625977654129485e-05,8.612663197188343e-07,1869,0.10812878605298148,7.427285802097119e-05,1.0000000219322518e-06,0.00015292144421625838,0.5829863635868348,True,4.2159250512471756e-05,5,0.995
EX:OKX,2025-05-17,Q0.9700_0.9900,9.895554393180549e-06,7.18610241712793e-07,1496,0.11807137475464646,1.058276226128572e-05,0.4834920708462754,1.621983410420418e-05,0.37650059521602514,True,3.140927170525344e-05,5,0.995
EX:OKX,2025-05-18,Q0.8000_0.9000,2.0731253657596723e-05,6.9075523352222e-07,11683,0.08956959963208166,3.8914120812333e-05,0.22073747671454555,8.848286301597102e-06,0.10158423072912275,True,0.00023585672487524495,5,0.995
EX:OKX,2025-05-18,Q0.9500_0.9700,1.2509463638479051e-05,7.98509621561524e-07,2047,0.11432487696514138,3.852831991421987e-06,0.8299318267242249,7.820714574235254e-06,0.5674739233175435,True,4.369784797336386e-05,5,0.995
EX:OKX,2025-05-18,Q0.9700_0.9900,1.0749688391373695e-05,6.518872365839309e-07,1964,0.13226372076663062,2.334937189789091e-05,0.3093210368682867,2.880061283655859e-05,0.30366164945174184,True,4.2863163566917524e-05,5,0.995
EX:OKX,2025-05-19,Q0.8000_0.9000,2.238589037356248e-05,6.00807896683605e-07,15558,0.105512605494682,4.721536619372955e-05,0.16909831907589384,8.389626719138803e-06,0.07961562481415858,True,0.0003058904299799019,5,0.995
EX:OKX,2025-05-19,Q0.9500_0.9700,1.045090954600697e-05,6.949234636718271e-07,3000,0.08979588190254317,1.626236973323102e-05,0.3757131010749791,2.9850410376873017e-05,0.5160372253399318,True,5.7930886535938765e-05,5,0.995
EX:OKX,2025-05-19,Q0.9700_0.9900,9.279286962202929e-06,5.502185389661694e-07,2737,0.10698455824206732,2.9470779361857573e-05,0.21619400985932818,3.52488005882816e-05,0.29449345696883805,True,5.697646473433054e-05,5,0.995
EX:OKX,2025-05-20,Q0.8000_0.9000,1.822689354794465e-05,6.646034699433326e-07,12566,0.07682289110281271,2.6299862742570774e-05,0.3393558686761377,6.529332082220246e-06,0.10886036275317848,True,0.0002375365870793042,5,0.995
EX:OKX,2025-05-20,Q0.9500_0.9700,1.1046621123832383e-05,7.128187862184335e-07,3071,0.09695507599254605,3.82219400020325e-05,0.1524087304089933,6.604498242824106e-05,0.4850519661522919,True,6.15311781709564e-05,5,0.995
EX:OKX,2025-05-20,Q0.9700_0.9900,1.004135027707831e-05,5.48959895453004e-07,2869,0.1288756599273534,2.4881753205695718e-05,0.27742634334010235,2.587036711213435e-05,0.2555186706892687,True,5.6819702967510936e-05,5,0.995
EX:OKX,2025-05-20,Q0.9900_0.9975,7.700755686255871e-06,6.737918391501167e-07,1144,0.1393897427832158,7.772308967177146e-07,0.9916909095273223,1.8910591728297712e-06,0.5192990751033986,True,2.1954595131051143e-05,5,0.995
EX:OKX,2025-05-21,Q0.8000_0.9000,2.2058142149505187e-05,5.844668266713361e-07,16981,0.0993750912328838,3.269070357120448e-05,0.3271853384698922,6.139977896462641e-06,0.08262407812302845,True,0.0003529272067498737,5,0.995
EX:OKX,2025-05-21,Q0.9500_0.9700,1.1502246372517315e-05,6.141358290335913e-07,3454,0.0969276574060528,6.840768516915074e-05,1.0000000328482483e-06,0.00011370713364022126,0.46768636434105043,True,7.46845194496731e-05,5,0.995
EX:OKX,2025-05-21,Q0.9700_0.9900,1.0649830213513572e-05,5.45641763858944e-07,3384,0.12629615850759912,8.137268283668308e-05,1.0089274251564655e-06,7.951255102443198e-05,0.2415951046270108,True,7.669987830788335e-05,5,0.995
EX:OKX,2025-05-21,Q0.9900_0.9975,8.28034116486029e-06,6.854697941544297e-07,1096,0.13223995721654513,8.511555320382424e-05,0.00028946076244269634,0.0002146471095685661,0.5429046663081529,True,2.5824762712771577e-05,5,0.995
EX:OKX,2025-05-22,Q0.8000_0.9000,2.0674918186262037e-05,6.030824758695673e-07,12040,0.11822260027748432,4.531851036806557e-05,0.15650872902113322,8.797610545205375e-06,0.08587816022212123,True,0.00018320754473473931,5,0.995
EX:OKX,2025-05-22,Q0.9500_0.9700,1.392395874679933e-05,6.409138643467769e-07,2589,0.1861484008498666,8.279150925729906e-05,0.0007921063462257367,0.00010873562366250774,0.36890163562082007,True,3.870564839541936e-05,5,0.995
EX:OKX,2025-05-22,Q0.9700_0.9900,1.095160282934873e-05,4.776166585556778e-07,2895,0.18314152551585827,2.479327372288233e-05,0.29961677117975977,2.1275477671820693e-05,0.21075343181296313,True,4.50592981751034e-05,5,0.995
EX:OKX,2025-05-22,Q0.9900_0.9975,9.696739139711676e-06,6.038477705469653e-07,1030,0.21729719494882516,1.7127621993182577e-06,0.8719712836908924,3.2430950358041593e-06,0.40507595565171156,True,1.8152244005493137e-05,5,0.995
EX:OKX,2025-05-23,Q0.8000_0.9000,2.2041998966674397e-05,4.692154937298277e-07,20911,0.12548384494364562,4.5866524048427575e-05,0.18094954834347876,6.743946096530847e-06,0.06459120576640345,True,0.0003421271020831091,5,0.995
EX:OKX,2025-05-23,Q0.9500_0.9700,1.1919702277620828e-05,4.690395701524063e-07,5006,0.13140321091971363,2.4575892725447993e-05,0.2974793043272998,2.895058300224352e-05,0.3298993492875424,True,8.33134463315506e-05,5,0.995
EX:OKX,2025-05-23,Q0.9700_0.9900,8.91448563471409e-06,4.030131205952514e-07,5055,0.1142322548386554,3.403360446283126e-05,0.17104845275420694,2.861903001039317e-05,0.20714626839133005,True,9.031951799287448e-05,5,0.995
EX:OKX,2025-05-23,Q0.9900_0.9975,6.958446475874609e-06,5.225089661911223e-07,1817,0.10889884128302652,5.0795353247361284e-06,0.5675463001723515,1.1134340704888065e-05,0.4700273861656439,True,3.759014498785605e-05,5,0.995
EX:OKX,2025-05-24,Q0.8000_0.9000,2.0318582997535282e-05,6.98053949996327e-07,7274,0.1267067192878205,5.109976558403299e-05,0.08960366818754713,1.1841354532300999e-05,0.10467770875404937,True,9.525312160823869e-05,5,0.995
EX:OKX,2025-05-24,Q0.9500_0.9700,1.17101352292525e-05,8.558972556068374e-07,1311,0.1479088389769987,3.86668702093057e-05,0.16582176796966303,8.311276298906978e-05,0.6022373074020675,True,1.8375874347639964e-05,5,0.995
EX:OKX,2025-05-24,Q0.9700_0.9900,1.0894487717577788e-05,6.56350728799544e-07,1381,0.18850274804927714,2.2304598354951272e-05,0.3244837192747203,2.641715532700486e-05,0.29049242373228734,True,2.059592638865846e-05,5,0.995
EX:OKX,2025-05-25,Q0.8000_0.9000,1.8844602570732207e-05,7.126813944927027e-07,7823,0.09619954572700495,3.452690982285591e-05,0.23245462511907822,9.22657266141496e-06,0.11880996765906049,True,0.00012168125724685437,5,0.995
EX:OKX,2025-05-25,Q0.9500_0.9700,1.0731424766106202e-05,7.540956736034473e-07,1723,0.1240386448390065,3.705716223323188e-05,0.15267736713618982,7.482303506309919e-05,0.5671908689649561,True,2.463858359150319e-05,5,0.995
EX:OKX,2025-05-25,Q0.9700_0.9900,1.010880797185074e-05,5.837082340358348e-07,1729,0.12511521163863226,4.028299454821786e-05,0.16156600711512986,5.521703010474977e-05,0.3370385203493031,True,3.609829672388441e-05,5,0.995
EX:OKX,2025-05-26,Q0.8000_0.9000,2.094803319051467e-05,6.351557120299365e-07,8357,0.1572842671931194,3.3059362639458904e-05,0.29950738879546046,6.593291350090388e-06,0.08791084155026496,True,9.241476781020077e-05,5,0.995
EX:OKX,2025-05-26,Q0.9500_0.9700,1.1205005197622682e-05,7.868852000663118e-07,1498,0.15847653980714127,6.705416437234164e-05,1.0000001663079351e-06,0.00012762894735840612,0.5347693510144305,True,1.757364268806891e-05,5,0.995
EX:OKX,2025-05-26,Q0.9700_0.9900,8.57181450615491e-06,5.803263322259462e-07,1459,0.14177777578763628,3.581939209297093e-05,0.14984235915422325,5.011543234205271e-05,0.34454381388995803,True,1.8848661469380815e-05,5,0.995
EX:OKX,2025-05-27,Q0.8000_0.9000,2.4974202780857252e-05,5.525556886538355e-07,12791,0.1925776009345651,3.60036450265769e-05,0.3363614221519344,4.877302514847175e-06,0.06065879812701877,True,0.000150560003982273,5,0.995
EX:OKX,2025-05-27,Q0.9500_0.9700,1.3110038071921993e-05,5.71425562570931e-07,2732,0.19282572167478018,7.844974503759381e-05,1.0000000682773158e-06,9.76253928285937e-05,0.34923339019966837,True,3.4742249556367555e-05,5,0.995
EX:OKX,2025-05-27,Q0.9700_0.9900,9.652671860877154e-06,5.088638895820713e-07,2764,0.16341569686063018,1.2697218637766088e-06,0.999998999999994,1.1809985498774833e-06,0.22694852401632956,True,3.740048221661269e-05,5,0.995
EX:OKX,2025-05-28,Q0.8000_0.9000,2.146680959917433e-05,5.63309914405081e-07,11056,0.15670562840404412,2.2630539366854462e-05,0.476701469983845,3.7142853635574566e-06,0.07189842811821227,True,0.0001260867315863357,5,0.995
EX:OKX,2025-05-28,Q0.9500_0.9700,1.3013088889223936e-05,6.252414300147202e-07,1940,0.1985218622345407,7.775235888538339e-05,0.00026004299446641567,0.00010902580559250707,0.393621733381612,True,2.3427941264373117e-05,5,0.995
EX:OKX,2025-05-28,Q0.9700_0.9900,9.183237742797947e-06,5.332128677161111e-07,1882,0.1596050922275114,7.009085615027517e-05,1.3616423939980195e-05,7.991094068214126e-05,0.28196065024552747,True,2.4112202864265458e-05,5,0.995
EX:OKX,2025-05-29,Q0.8000_0.9000,2.347911420766823e-05,6.598273211677112e-07,10506,0.14578667325012695,7.253282766247095e-05,0.0003113055328290299,1.314779057768946e-05,0.08226191370731015,True,0.00015620917555372963,5,0.995
EX:OKX,2025-05-29,Q0.9500_0.9700,1.0783437989745575e-05,7.658067594924774e-07,1857,0.12174189794917056,3.690113785728741e-05,0.1556584597499424,7.489589408612841e-05,0.5690142896319015,True,2.7589832679698043e-05,5,0.995
EX:OKX,2025-05-29,Q0.9700_0.9900,7.76715003484378e-06,5.977089536690284e-07,2103,0.08508414233299799,5.9480077646356805e-05,1.000000037832247e-06,9.337129271910754e-05,0.3882167928767752,True,3.934989472737257e-05,5,0.995
EX:OKX,2025-05-30,Q0.8000_0.9000,2.0269705620003866e-05,6.83958748031465e-07,13075,0.07899602032481245,3.999687355559613e-05,0.2048369372783777,9.393677904128677e-06,0.10279854221890514,True,0.0003040175068309967,5,0.995
EX:OKX,2025-05-30,Q0.9500_0.9700,1.2057131704156117e-05,6.709670252690804e-07,3444,0.10264366530902735,3.397359819586055e-05,0.2087086519238157,5.653819977100868e-05,0.4684177202921134,True,7.634212029988149e-05,5,0.995
EX:OKX,2025-05-30,Q0.9700_0.9900,8.759001301621222e-06,5.001073981011199e-07,3225,0.09121511648589242,6.764433411034367e-05,1.0000000684834076e-06,8.028694160581258e-05,0.29239590114040304,True,7.22635855525366e-05,5,0.995
EX:OKX,2025-05-30,Q0.9900_0.9975,7.452546530318171e-06,6.354093905934752e-07,1244,0.0982150365983353,4.121407028015344e-05,0.13252543777081405,0.00011614717933056994,0.6068081591799936,True,3.3056341196397446e-05,5,0.995
EX:OKX,2025-05-31,Q0.8000_0.9000,2.0300167279840125e-05,8.38915165101827e-07,8043,0.08655330322147259,4.064811695228554e-05,0.1993668025870021,1.147905609237938e-05,0.12328825096021534,True,0.00017090824754696247,5,0.995
EX:OKX,2025-05-31,Q0.9500_0.9700,1.0072472049958246e-05,7.969684352663946e-07,2040,0.07920757936536404,5.9825613010678776e-05,4.1859256785441455e-05,0.00015342013812569836,0.7210563455934315,True,4.2311671512951495e-05,5,0.995
EX:OKX,2025-05-31,Q0.9700_0.9900,8.570309309329163e-06,7.603953071520282e-07,1990,0.09184813671920644,6.584759088189002e-05,0.001978568808669828,9.953354303437728e-05,0.3726662530957563,True,4.217680582256061e-05,5,0.995
ALL,2025-05-01,Q0.8000_0.9000,1.4429537735118083e-05,5.844696933364838e-07,14783,0.05311106138161392,1.0317345463965514e-05,0.6467471770141198,3.164033793862441e-06,0.13237845054417766,True,0.00025914170920944356,5,0.995
ALL,2025-05-01,Q0.9000_0.9500,1.0026577707272047e-05,4.778483787986217e-07,6624,0.057229916967040606,4.627069646433549e-05,0.00015586764212830657,3.465383398205173e-05,0.2469979181841315,True,0.00011522522778223507,5,0.995
ALL,2025-05-01,Q0.9500_0.9700,7.2572483134143575e-06,6.564664807600883e-07,3002,0.05462526129417966,4.373221929353029e-05,0.0008369479408730603,0.00010365565348896164,0.6625265294844455,True,4.9146320424300354e-05,5,0.995
ALL,2025-05-01,Q0.9900_0.9975,4.674679263370257e-06,5.911867961709298e-07,1001,0.06497103977968433,4.860122951722844e-05,1.0000000001058784e-06,0.00019274212339363863,0.8509436378495979,True,1.6748191222403183e-05,5,0.995
ALL,2025-05-02,Q0.8000_0.9000,1.777355613470585e-05,6.770890566694726e-07,11232,0.07491176220617335,2.8514900689783544e-05,0.2924662701901323,7.901631815235575e-06,0.12204640718305246,True,0.00020736828870996445,5,0.995
ALL,2025-05-02,Q0.9000_0.9500,1.0152565174205857e-05,5.770457474549495e-07,5211,0.05961242757169127,4.689404474280376e-05,1.000000117045658e-06,3.912687086767804e-05,0.2756095069844158,True,8.850107618369095e-05,5,0.995
ALL,2025-05-02,Q0.9500_0.9700,8.200734527842197e-06,6.57227010146111e-07,2187,0.07011816191140074,3.074321760814034e-05,0.13284185139517876,7.443462283094043e-05,0.6755891296410835,True,3.514955605585491e-05,5,0.995
ALL,2025-05-03,Q0.8000_0.9000,1.464892582627452e-05,7.084719673408944e-07,7250,0.0744442182471553,9.097436902423949e-06,0.705971133504402,3.363556341139253e-06,0.15736009767611567,True,9.345744279562655e-05,5,0.995
ALL,2025-05-03,Q0.9000_0.9500,9.373938976119331e-06,6.159795243537309e-07,4080,0.0657649421873504,4.369657698553457e-05,1.0000000014562264e-06,3.880983304152672e-05,0.29338185842441283,True,5.31152826299882e-05,5,0.995
ALL,2025-05-03,Q0.9500_0.9700,6.9434123747621845e-06,7.729256702952197e-07,1501,0.0613429503816415,2.6535608204095647e-05,0.1279167529657031,8.49564397303964e-05,0.8920921526060548,True,2.0064179683722938e-05,5,0.995
ALL,2025-05-04,Q0.8000_0.9000,1.0902300666053086e-05,2.982895275178645e-07,24454,0.06723526878330532,1.2073821816400626e-05,0.45504544751449305,2.400995550654289e-06,0.08715352853099952,True,0.00018831845950628598,5,0.995
ALL,2025-05-04,Q0.9000_0.9500,8.037263070407885e-06,2.5960535622361196e-07,12456,0.07909653640552272,3.2927218792726136e-05,0.03918412187661349,1.5332480714036636e-05,0.15319879105030718,True,9.880111186838652e-05,5,0.995
ALL,2025-05-04,Q0.9500_0.9700,5.855753084236341e-06,3.134058273061559e-07,5939,0.06906803925667482,1.262618703526258e-06,0.9291030567748344,1.913450530382734e-06,0.42113062007097607,True,4.9179497414990664e-05,5,0.995
ALL,2025-05-04,Q0.9900_0.9975,3.851055061182715e-06,3.373633393363794e-07,1975,0.06764338764468292,3.98574473413165e-05,1.8554040564920386e-05,0.00011171017068647696,0.6013563593581511,True,2.1493681054740448e-05,5,0.995
ALL,2025-05-05,Q0.8000_0.9000,1.0304329946707493e-05,2.7786617502380383e-07,29232,0.060568043115839854,6.951447274812984e-06,0.6722431383793531,1.3808162953476995e-06,0.08558470529066182,True,0.0002265837711659919,5,0.995
ALL,2025-05-05,Q0.9000_0.9500,8.288954378786541e-06,2.4364561966086366e-07,15942,0.08182319207239497,2.9030698172580697e-05,0.09027856756164412,1.1722335649583969e-05,0.13276344411854452,True,0.00012938037742607015,5,0.995
ALL,2025-05-05,Q0.9500_0.9700,5.976304023968677e-06,2.821003580948237e-07,7689,0.07383023936414701,9.927060534354405e-07,0.9999989999973445,1.302816522924072e-06,0.36376239466409005,True,6.223673979417087e-05,5,0.995
ALL,2025-05-05,Q0.9900_0.9975,3.7414575716103864e-06,2.637487959139536e-07,2553,0.07362676161621373,3.879035473437417e-05,1.455341382052535e-06,9.233244517261865e-05,0.5107567109782686,True,2.391739523186088e-05,5,0.995
ALL,2025-05-06,Q0.8000_0.9000,1.0547882809125318e-05,5.566002582834879e-07,10428,0.04226777784811897,9.928268565379653e-06,0.5266765516261291,3.8172711827063405e-06,0.1676447352220667,True,0.00012263907172317586,5,0.995
ALL,2025-05-06,Q0.9000_0.9500,9.028930295083593e-06,4.987432027606972e-07,5538,0.064172745950418,2.7933267735588333e-05,0.12927087393954242,2.1953324386642813e-05,0.2593131910312248,True,6.836539290695709e-05,5,0.995
ALL,2025-05-06,Q0.9500_0.9700,6.775569089173293e-06,6.484041085486051e-07,2025,0.05949644181899083,2.5153575623384652e-05,0.13506001196909106,7.171853393308409e-05,0.7951389216916905,True,2.654489260610203e-05,5,0.995
ALL,2025-05-07,Q0.8000_0.9000,8.845685275950037e-06,2.7765773969811954e-07,29612,0.04342560604995993,5.903373694510593e-06,0.6774924607774528,1.3989925413738693e-06,0.1024289888544231,True,0.00023872393792753966,5,0.995
ALL,2025-05-07,Q0.9000_0.9500,7.494262102654276e-06,2.506945453068172e-07,14455,0.06450595329304787,3.463257981413299e-05,1.3952016367043263e-06,1.6748366732387943e-05,0.15930549639945824,True,0.0001240530773933416,5,0.995
ALL,2025-05-07,Q0.9500_0.9700,4.466182124696306e-06,2.7269234274934084e-07,8351,0.04176244350794389,7.763433676487022e-07,0.9910049522549467,1.322466422383039e-06,0.47396680807613495,True,6.815644426577184e-05,5,0.995
ALL,2025-05-07,Q0.9900_0.9975,3.401025354167257e-06,2.908183621178755e-07,2708,0.05702344310213536,3.551675235074717e-05,1.000000000005507e-06,9.488526274556192e-05,0.5722187363349726,True,2.7775039876431205e-05,5,0.995
ALL,2025-05-08,Q0.8000_0.9000,1.7331948507689953e-05,4.941588697834081e-07,23562,0.0635381354560286,3.764752309856861e-05,0.15614376112137504,7.496147063621116e-06,0.08918880782172928,True,0.00048452366675949543,5,0.995
ALL,2025-05-08,Q0.9000_0.9500,1.0804286289877469e-05,4.253894327720868e-07,12385,0.0539028746195237,4.9297748963747804e-05,0.0022700474673189655,2.85475245501323e-05,0.1921339937940883,True,0.00026134866801369867,5,0.995
ALL,2025-05-08,Q0.9500_0.9700,8.93333690526219e-06,5.098016289977011e-07,5031,0.061428894652757804,5.49677446511583e-06,0.6353263658995457,9.270758565341449e-06,0.4693806751307635,True,0.00011011054791974784,5,0.995
ALL,2025-05-08,Q0.9900_0.9975,6.144248759362951e-06,5.123159456508134e-07,1842,0.07051541710783504,6.417241504824174e-05,1.0000000009486843e-06,0.00018097109403285744,0.604641635593322,True,4.890460132700309e-05,5,0.995
ALL,2025-05-09,Q0.8000_0.9000,1.9665275827215762e-05,5.297985985018331e-07,30714,0.055916166968249637,3.0271872414836487e-05,0.30867353936914,5.626774126922885e-06,0.08267616973848724,True,0.0009238036999128768,5,0.995
ALL,2025-05-09,Q0.9000_0.9500,1.387589599031941e-05,5.228445533720478e-07,14608,0.062148534695210755,5.713606618815815e-05,0.036874664425621415,2.691172177107742e-05,0.15526141862763948,True,0.00044555489095484324,5,0.995
ALL,2025-05-09,Q0.9500_0.9700,1.0075910829444054e-05,5.515261769727061e-07,5066,0.05627587312952953,6.066717323950774e-05,1.0000003329422404e-06,0.00010303790940990483,0.4755155020494261,True,0.0001541115302246068,5,0.995
ALL,2025-05-09,Q0.9900_0.9975,5.7537141422769725e-06,6.713347584951527e-07,1729,0.039161313373046625,3.323408672402419e-05,0.12516740725972234,0.0001347596909845984,0.8678637084740528,True,7.529262803219589e-05,5,0.995
ALL,2025-05-10,Q0.8000_0.9000,1.9399622806549946e-05,4.639108421125882e-07,19038,0.10135321573309108,4.15223073147906e-05,0.16346519372824844,7.172654079225117e-06,0.07711733133220462,True,0.00029687217144555036,5,0.995
ALL,2025-05-10,Q0.9000_0.9500,1.1760516597901292e-05,4.949292354137959e-07,7575,0.07467615626049806,5.50146264225446e-05,0.0003257479304701563,3.033725746140022e-05,0.18145149331207117,True,0.00013741378883724555,5,0.995
ALL,2025-05-10,Q0.9500_0.9700,9.314992112959317e-06,6.716936963977696e-07,2520,0.07511109551486683,5.616209045075243e-05,1.000000146441603e-06,0.00011942654903167123,0.5946126540837215,True,4.830365601011691e-05,5,0.995
ALL,2025-05-11,Q0.8000_0.9000,2.1449333280071666e-05,5.156860019104939e-07,21380,0.10585435191238124,6.316356819417187e-05,0.020292659930875125,1.0051938444859083e-05,0.07184499837776885,True,0.0003865459345241783,5,0.995
ALL,2025-05-11,Q0.9000_0.9500,1.1486607154873337e-05,5.110184306858715e-07,8213,0.06709764613196534,3.439231831124367e-05,0.1414592416632102,2.0073703823206475e-05,0.19202869853412918,True,0.0001577042690456709,5,0.995
ALL,2025-05-11,Q0.9500_0.9700,9.175608594997837e-06,6.908856382441403e-07,2522,0.07224995526235911,5.571018820000164e-05,8.022530791214604e-05,0.00011928744652923115,0.5981783858714049,True,4.9040144151651775e-05,5,0.995
