label,date,qbin,mu0,mu0_se_hac,n,r2,mu1,mu2,mu1_se,mu2_se,success,cost
EX:GATE_IO,2025-05-09,Q0.8000_0.9000,6.687762701507524e-05,7.854551657126323e-06,7698,0.01748195544846398,0.00016431723455869,1.0000002182324118e-06,9.316492993666708e-05,0.324816612445864,True,0.0056159610005681836
EX:GATE_IO,2025-05-09,Q0.9000_0.9500,5.2758819551371305e-05,6.665625343933567e-06,5138,0.02123375100255842,0.00018179435189068075,1.000186822148309e-06,0.00025852315317667174,0.5852236249965842,True,0.0037693114665735042
EX:GATE_IO,2025-05-09,Q0.9500_0.9700,3.699784429638413e-05,6.176033235719249e-06,1927,0.0183744416051983,0.00016001025332723742,7.358338381959708e-06,0.0007089657734183655,1.5256752813987373,True,0.0012902913119709558
EX:GATE_IO,2025-05-09,Q0.9700_0.9900,3.3990034957148224e-05,5.8102673684151794e-06,2196,0.02564937407791157,9.661277378632123e-05,0.19645242685273454,0.00022618873752380196,0.682470688990025,True,0.0014864718945616104
EX:GATE_IO,2025-05-10,Q0.8000_0.9000,5.541516438227401e-05,1.0246944420102914e-05,3516,0.016075517855523414,5.894754887220954e-05,0.46579803405117276,5.663595738466956e-05,0.5276172625410954,True,0.0019517249884802351
EX:GATE_IO,2025-05-10,Q0.9000_0.9500,2.536649261712142e-05,8.49878932715453e-06,2445,0.00715000032390134,9.079000117015152e-05,1.00000000000032e-06,0.0003131465439181266,1.3969274334814201,True,0.001299744922404904
EX:GATE_IO,2025-05-10,Q0.9700_0.9900,2.780334008676458e-05,5.7115740589025214e-06,1090,0.02250721344951745,1.4665989086106994e-05,0.6857330927239934,5.243155316188006e-05,1.0333476463596687,True,0.0005607235006353408
EX:GATE_IO,2025-05-11,Q0.8000_0.9000,6.901103329208742e-05,1.132903865586454e-05,4416,0.019267011504481846,7.929609748402042e-05,0.4231282920820825,6.37938876803567e-05,0.44288789571248627,True,0.0031724667484448526
EX:GATE_IO,2025-05-11,Q0.9000_0.9500,5.409093500884879e-05,8.257628327909868e-06,2783,0.021828973230728965,2.4974607735719566e-05,0.812942297524991,5.069481597223658e-05,0.8162386574207572,True,0.0021229460264327437
EX:GATE_IO,2025-05-11,Q0.9500_0.9700,5.259448422234408e-05,1.09264082014671e-05,1059,0.03123575625357322,0.00022366193272916864,0.00022782903606849406,0.0010248562686690666,1.5893355063874122,True,0.0008146101161576958
EX:GATE_IO,2025-05-11,Q0.9700_0.9900,4.159926665701072e-05,8.324980595531726e-06,1082,0.03441064580350506,0.00011311144012805468,0.20838903533459266,0.0003461362134629133,0.8948388669011417,True,0.0008012464694832954
EX:GATE_IO,2025-05-12,Q0.8000_0.9000,7.017574827606181e-05,7.416863487310794e-06,8244,0.01831333488871989,0.00017402202003051609,1.000089601027989e-06,0.00010091408495934562,0.32562606405729166,True,0.006536224868879408
EX:GATE_IO,2025-05-12,Q0.9000_0.9500,3.4635666569263906e-05,5.927680097092459e-06,5346,0.00856413975703707,0.00012085699100025768,1.0000001211065727e-06,0.0002661220734257617,0.8956466570640192,True,0.004370543837660959
EX:GATE_IO,2025-05-12,Q0.9500_0.9700,3.434998849110244e-05,7.205382233634575e-06,2143,0.012498407551669866,0.00014756198103900708,1.000001064624393e-06,0.0007556505259383142,1.77467773062615,True,0.0017956332486614337
EX:GATE_IO,2025-05-12,Q0.9700_0.9900,3.772522685146516e-05,6.793559849250714e-06,1898,0.027855997944371325,0.0002101381617257304,1.2321355790529396e-06,0.0005198452967441857,0.724933642588334,True,0.0014480118413942454
EX:GATE_IO,2025-05-13,Q0.8000_0.9000,3.6346659646583607e-05,1.108160432747771e-05,4690,0.003628358237484197,9.034974911758823e-05,1.0232160763927904e-06,0.00015127678822377793,0.9455462425622306,True,0.005063628847314761
EX:GATE_IO,2025-05-13,Q0.9000_0.9500,3.8262359881841986e-05,9.550401906729034e-06,2731,0.008007512469774936,1.1307438771541947e-05,0.9999989999924386,3.794766064078319e-05,1.3406503241607817,True,0.0028997971233679755
EX:GATE_IO,2025-05-13,Q0.9500_0.9700,3.6972054115852124e-05,1.1786765195490491e-05,1218,0.011827750311012908,0.00015815744700928782,0.0005532472290916863,0.0011023515086522777,2.4125772706101904,True,0.0012547583712407943
EX:GATE_IO,2025-05-13,Q0.9700_0.9900,1.3670155020569687e-05,8.951097138801251e-06,1283,0.002633416538720068,2.642673879030276e-06,0.9999989961834593,2.4586290227738e-05,2.670607261618988,True,0.0013985919512149306
EX:GATE_IO,2025-05-14,Q0.8000_0.9000,6.400404697837561e-05,9.78571266223599e-06,4938,0.018212330528470932,0.00015637497690273818,1.0000000371774193e-06,0.00010758392397617559,0.3944780466257716,True,0.00316252074267305
EX:GATE_IO,2025-05-14,Q0.9000_0.9500,3.633409906181721e-05,8.096103566819187e-06,2542,0.012606050027423432,0.00012236653424085628,0.006824895257572168,0.00033050366571272594,1.1033092614446618,True,0.001530691725217805
EX:GATE_IO,2025-05-14,Q0.9500_0.9700,3.7687342708069165e-05,9.673377463538108e-06,1010,0.021454723152001143,8.92717442926492e-06,0.9999989972040434,4.66025017412515e-05,1.7872236586114318,True,0.0005930993499415121
EX:GATE_IO,2025-05-14,Q0.9700_0.9900,2.4421895579164453e-05,5.4843063388107995e-06,1771,0.014051803934735152,1.6668423448552156e-05,0.6125911712451564,7.0184382896141e-05,1.2381447182260392,True,0.0010876135363745258
EX:GATE_IO,2025-05-15,Q0.8000_0.9000,8.627910476608415e-05,9.384355931527785e-06,5157,0.026251968502126077,5.6642629059880396e-05,0.7322217059816631,3.575544809661585e-05,0.3410805558457952,True,0.004189244338755291
EX:GATE_IO,2025-05-15,Q0.9000_0.9500,5.637738730206438e-05,8.626455939945976e-06,2411,0.02210388422906484,0.00019495059299634554,0.0002893280617466751,0.0004051583279213801,0.8488810673075049,True,0.001974028976283856
EX:GATE_IO,2025-05-15,Q0.9500_0.9700,6.21015381405406e-05,1.110830055563026e-05,1136,0.04429592855013054,1.501244058223644e-05,0.9891198334640272,5.42778052614956e-05,1.237809569321368,True,0.0008592444461863536
EX:GATE_IO,2025-05-15,Q0.9700_0.9900,4.628216745801628e-05,5.3420338381644785e-06,2068,0.03711234544002262,0.00025461651204441147,1.474047606906987e-06,0.0006468734956581191,0.7487585005702488,True,0.0017235853703868019
EX:GATE_IO,2025-05-16,Q0.8000_0.9000,6.033655901604378e-05,1.0601016430180972e-05,4925,0.016505944886971435,7.568790310495715e-05,0.37251959867780376,5.880750302133105e-05,0.4354365212143418,True,0.0030757546593453704
EX:GATE_IO,2025-05-16,Q0.9000_0.9500,5.711857812590876e-05,1.0153625264066994e-05,2045,0.031049208294453567,0.0001957212171110208,0.00054955169674578,0.00037018647130350924,0.7720868294877246,True,0.0012147936502775428
EX:GATE_IO,2025-05-17,Q0.8000_0.9000,7.380299734578838e-05,1.235266959678809e-05,3995,0.015203742314642943,3.0295399148535147e-05,0.99999899992597,3.0267588870561173e-05,0.5420668622193775,True,0.004020839649533267
EX:GATE_IO,2025-05-17,Q0.9000_0.9500,2.6918431491632852e-05,1.5734702350527844e-05,1550,0.004074197520558154,9.699850967078593e-05,1.0147553314030196e-06,0.0005269425471836834,2.2234401544269953,True,0.0015928117457700663
EX:GATE_IO,2025-05-18,Q0.8000_0.9000,7.553030348552481e-05,1.0072232501707792e-05,5416,0.023086342978581698,0.00018218730766270385,1.0065466236103244e-06,0.00011208838049977122,0.35658916608676205,True,0.0037146212895749174
EX:GATE_IO,2025-05-18,Q0.9000_0.9500,3.208941031379059e-05,8.419950824384911e-06,2140,0.01037845791206471,0.0001131196605493236,1.0000019005653956e-06,0.0003506584272620866,1.255812238837589,True,0.0012494363566891964
EX:GATE_IO,2025-05-19,Q0.8000_0.9000,4.536150601506199e-05,8.54342670090303e-06,8000,0.007000939911476656,7.590219199880457e-05,0.2081170148095995,7.110270805229237e-05,0.533719589051836,True,0.006667850748973434
EX:GATE_IO,2025-05-19,Q0.9000_0.9500,3.97396699921193e-05,8.489609796955218e-06,2999,0.011807989991520218,0.0001388895487809925,1.0000000017232048e-06,0.0003214605191684712,0.9451992547021643,True,0.0023127088101939034
EX:GATE_IO,2025-05-19,Q0.9500_0.9700,3.365157985898755e-05,1.1889878694705621e-05,1084,0.014587100740114045,7.83079128864574e-05,0.20945334122236137,0.0004964608108447161,2.183594170085018,True,0.0007552158000582536
