date0,date1,n_ccy_available,n_ccy_active,port_ret,active_positions,wealth,drawdown,port_ret_equity_fixed,wealth_equity_fixed,drawdown_equity_fixed
2019-04-10,2019-04-17,3,3,-0.045032385952774125,3,0.908599505490206,-0.16751450664042133,-0.027019431571664476,0.9616104151829816,-0.051982082276691544
2019-04-17,2019-04-24,3,3,0.013967428787793496,3,0.9212903043797649,-0.15588682479505023,0.008380457272676098,0.9696691501803828,-0.04403725862348018
2019-04-24,2019-05-01,3,3,-0.08091094774605319,3,0.8467478327031482,-0.224184821805813,-0.04854656864763191,0.9225950402156599,-0.09044596947229389
2019-05-01,2019-05-08,3,3,-0.0994208045931634,3,0.7625634818882839,-0.30131699103746756,-0.05965248275589804,0.8675599554885182,-0.1447031255939054
2019-05-08,2019-05-15,3,3,0.08944961260727173,3,0.8307744899316432,-0.23882006655048604,0.053669767564363036,0.914121696647736,-0.09879954114600409
2019-05-15,2019-05-22,4,4,-0.04157412828543968,4,0.7962357647109543,-0.27046545875201866,0.018069132452598495,0.930639082662258,-0.08251563068862877
2019-05-22,2019-05-29,4,4,0.0635227851404245,4,0.8468148781138098,-0.22412339283580496,0.03920939903299362,0.9671288818100616,-0.04654161994576467
2019-05-29,2019-06-05,4,4,0.42307846700683915,4,1.205084018584784,0.0,0.31284221498059606,1.2696876233672283,0.0
2019-06-05,2019-06-12,4,4,-0.19142407715000934,4,0.9744019224389671,-0.1914240771500093,-0.1219766626285784,1.1148153644880823,-0.12197666262857843
2019-06-12,2019-06-19,4,4,0.02189621556077711,4,0.9957376369755263,-0.17371932444603155,0.040844238884646535,1.1603491495475078,-0.08611446769068554
2019-06-19,2019-06-26,4,4,0.10948939022103976,4,1.104760343668116,-0.08325035712819862,0.0952397266678336,1.2708604853896655,0.0
2019-06-26,2019-07-03,4,4,0.10031138433953747,4,1.215580383104888,0.0,0.06649087900744556,1.3553611161590533,0.0
2019-07-03,2019-07-10,4,4,0.046162997440949316,4,1.271695217219427,0.0,0.03925853395397495,1.408570606557681,0.0
2019-07-10,2019-07-17,4,3,0.052326780490574896,3,1.338238933701782,0.0,0.03515484676952008,1.4580886903952666,0.0
2019-07-17,2019-07-24,3,3,0.025006202595498104,3,1.371703207599112,0.0,0.01975822584300544,1.486897936039228,0.0
2019-07-24,2019-07-31,3,3,0.1922559069016633,3,1.6354212517759998,0.0,0.0981726657914536,1.6328706701800095,0.0
2019-07-31,2019-08-07,3,3,-0.03884525819740677,3,1.571892890989235,-0.03884525819740681,-0.028248317165370285,1.5867448215987339,-0.02824831716537035
2019-08-07,2019-08-14,3,3,0.04775520716220963,3,1.6469589616352305,0.0,0.01720312775095962,1.6140417954728705,-0.011531148823356152
2019-08-14,2019-08-21,3,3,-0.09355257870221961,3,1.4928817037575248,-0.09355257870221956,-0.06340056963295247,1.5117106262284972,-0.07420063705238555
2019-08-21,2019-08-28,3,3,-0.10063920122454084,3,1.3426392815686359,-0.184776723133673,-0.06217024061535131,1.4177272128550882,-0.13175780620837763
2019-08-28,2019-09-04,3,3,0.17656214012642235,3,1.5796985465401965,-0.0408391566892794,0.06265720353394169,1.5065580353865573,-0.0773561783552199
2019-09-04,2019-09-11,3,3,-0.02187636238298472,3,1.545140488680209,-0.06182210688111389,-0.002567981063929945,1.502689222879973,-0.07972551021795571
2019-09-11,2019-09-18,3,3,0.0394367611639138,3,1.6060758250969833,-0.024823409380920536,0.02032639008968845,1.533233470207802,-0.0610196519490569
2019-09-18,2019-09-25,3,2,-0.010819158985868566,2,1.588699435401899,-0.0353739999541256,-0.012541778277477902,1.5140039959768479,-0.07279613528122086
2019-09-25,2019-10-02,2,2,0.09270183336407692,2,1.7359747857281291,0.0,0.0160561894396822,1.538313130948688,-0.05790877438009068
2019-10-02,2019-10-09,2,2,0.08948226014844607,2,1.8913137331157968,0.0,0.02880549261496048,1.5826249984817273,-0.030771372537877095
2019-10-09,2019-10-16,2,2,-0.180821151596467,2,1.5493242058635852,-0.18082115159646706,-0.046060049849342186,1.509729212158844,-0.07541409143419198
2019-10-16,2019-10-23,1,1,0.10349251101471157,1,1.7096676583042816,-0.09604227560504563,0.020698502202942316,1.54097834558256,-0.05627654796893322
2019-10-23,2019-10-30,1,1,0.13325887402960146,1,1.9374960454147356,0.0,0.026651774805920292,1.582048153429826,-0.031124643046335554
2019-10-30,2019-11-06,2,1,-0.012296160523374565,1,1.9136722830269126,-0.012296160523374566,-0.002459232104674913,1.5781575298197699,-0.03350733242958426
2019-11-06,2019-11-13,2,1,-0.22561691636449238,1,1.4819154435981825,-0.23513885506746035,-0.04512338327289848,1.5069457227367018,-0.07711875149881009
2019-11-13,2019-11-20,2,1,-0.06043626648630854,1,1.3923540069387066,-0.28136420704762644,-0.012087253297261707,1.4887308880807582,-0.0882738509127372
2019-11-20,2019-11-27,2,2,-0.03705007944428362,2,1.3407671803670609,-0.30798972026801763,-0.01789786159817595,1.462085788688959,-0.104591799344539
2019-11-27,2019-12-04,3,3,0.039724651346541316,3,1.3940286891440274,-0.2804998531774422,0.024047295530754888,1.4972449977408795,-0.08305965372271551
2019-12-04,2019-12-11,3,3,-0.012095571923584831,3,1.3771671148709452,-0.2892026189523642,-0.006219842234097793,1.4879323700691391,-0.08876287801463922
2019-12-11,2019-12-18,3,3,0.011061541847288142,3,1.3924007065427992,-0.2813401039769631,-0.0019029863878125331,1.485100855022912,-0.09049694985384682
2019-12-18,2019-12-25,3,3,0.0608673321127595,3,1.4771524227819808,-0.2375971934096076,0.022700674834116922,1.5188136466286561,-0.06985061685184146
2019-12-25,2020-01-01,3,3,-0.04557380218317561,3,1.409832970471716,-0.27234278810105617,-0.009070856307066418,1.505036706282876,-0.07828786825048484
2020-01-01,2020-01-08,3,3,0.003743741242384849,3,1.415111020308145,-0.2696186277865513,-0.0033409770653206857,1.5000084131647191,-0.08136728734348786
2020-01-08,2020-01-15,3,3,0.12341145559806051,3,1.5897519311572297,-0.17948119949998076,0.0657140953481676,1.5985801090504792,-0.021000169674031843
2020-01-15,2020-01-22,3,3,-0.034049349208076334,3,1.5356219124990433,-0.20741933066999785,-0.018812736296460776,1.5685064430101452,-0.039417835316233996
2020-01-22,2020-01-29,3,3,0.04646993387113776,3,1.606982161223944,-0.17058815937869054,0.024074560875594803,1.6062675468561556,-0.01629224151654407
2020-01-29,2020-02-05,3,3,-0.037788635876743124,3,1.5462564974730308,-0.2019305014157885,-0.021882715983539636,1.5711180503347253,-0.037818439006242044
2020-02-05,2020-02-12,3,3,-0.056763027249436354,3,1.4584862977723512,-0.24723134211086806,-0.039177112567629103,1.5095661816197277,-0.07551393433179165
2020-02-12,2020-02-19,3,3,-0.06361899487736572,3,1.3656988654656639,-0.2951217275009582,-0.035476854391092064,1.4560115220006877,-0.10831179187009632
2020-02-19,2020-02-26,3,3,-0.06922882151947837,3,1.2711531424589873,-0.3439196196207527,-0.05130158526368681,1.3813158227598592,-0.1540568105080965
2020-02-26,2020-03-04,3,3,0.14089131620021336,3,1.4502475817920715,-0.25148359129598374,0.05540718983359318,1.4578506507716609,-0.10718547561948322
2020-03-04,2020-03-11,3,3,-0.20508079028278034,3,1.1528296616124623,-0.404989927932632,-0.10117681936321873,1.3103499588199856,-0.1975176094775889
2020-03-11,2020-03-18,3,3,0.032992310384567666,3,1.1908641756289169,-0.3853591709530414,-0.0395120026464915,1.2585754077792604,-0.2292252958156732
2020-03-18,2020-03-25,3,3,0.08134729176136836,3,1.2877377511719639,-0.33535980410410904,0.014809144216646999,1.2772138325005886,-0.21781078206286408
2020-03-25,2020-04-01,3,3,-0.3562352184635473,3,0.8290002120594622,-0.5721280494887366,-0.16031860695785638,1.0724526900867895,-0.34321026786000075
2020-04-01,2020-04-08,3,3,-0.055858064512198956,3,0.7826938647336181,-0.5960281485033552,-0.03766058819891159,1.0320634909626158,-0.36794535549539875
2020-04-08,2020-04-15,3,3,-0.024843438958838577,3,0.7632490574816511,-0.6060641985371011,-0.01998693181541394,1.011435708339568,-0.38057818857872794
2020-04-15,2020-04-22,3,3,0.322064387532551,3,1.009064397714276,-0.4791915059118079,0.12110883609790561,1.1339295097644337,-0.3055607339438413
2020-04-22,2020-04-29,3,3,-0.10546235890054005,3,0.9026460860487757,-0.5341171982337866,-0.06187073501253184,1.0637724575429084,-0.348526201756299
2020-04-29,2020-05-06,3,3,-0.0029040332592669923,3,0.9000247717935429,-0.5354701373850361,-0.03087330344894864,1.0309302876605524,-0.3686393500185159
2020-05-06,2020-05-13,3,3,-0.04382598360635714,3,0.8605803008996038,-0.5558286155286629,-0.03154341334575135,0.9984112274662212,-0.38855461997112406
2020-05-13,2020-05-20,3,3,0.11726313994625925,3,0.9614946491589881,-0.5037436843112767,0.07335247841065043,1.0716471654738884,-0.3437035859332639
2020-05-20,2020-05-27,3,3,0.1578386823017009,3,1.1132556976223789,-0.4254152413590717,0.10223301901833733,1.1812048905227277,-0.27660842215231274
2020-05-27,2020-06-03,3,3,-0.04007968429258047,3,1.0686367607247576,-0.4484444170847287,0.019260438440250792,1.203955414601964,-0.2626755831989813
2020-06-03,2020-06-10,3,3,0.047149446450171995,3,1.1190223924492348,-0.42243887666377167,0.03380591418835745,1.2446562280346063,-0.23774965723562547
2020-06-10,2020-06-17,3,3,-0.06488529142441475,3,1.0464142984047204,-0.45991409846685516,-0.046102805679555235,1.1872740838156786,-0.27289153666726584
2020-06-17,2020-06-24,3,3,-0.0034295259870179002,3,1.0428255933751545,-0.46176633710138504,0.01154714496110808,1.2009837097700649,-0.2644955098387143
2020-06-24,2020-07-01,3,3,-0.023455122669222922,3,1.018365991159935,-0.47439067368937726,-0.021299679584744945,1.175403141565464,-0.280161519812291
2020-07-01,2020-07-08,3,3,-0.03719552724353891,3,0.980487331191852,-0.49394098970562217,-0.011479487775145656,1.1619101155709954,-0.2884248968456852
2020-07-08,2020-07-15,2,2,0.057460527971197856,2,1.0368266509112067,-0.4648625717895253,0.022984211188479143,1.1886157030493092,-0.2720699043983227
2020-07-15,2020-07-22,2,1,0.14265943840314493,1,1.184739758651613,-0.38852016681251567,0.028531887680628986,1.222529152784144,-0.2513006846712661
2020-07-22,2020-07-29,1,1,-0.006511839853215497,1,1.1770249230755365,-0.3925020255597036,-0.0013023679706430993,1.2209369699723804,-0.2522757666791927
2020-07-29,2020-08-05,1,1,-0.1743465008962266,1,0.9718147462696665,-0.4984171717049145,-0.03486930017924532,1.1783637522664754,-0.27834838742215195
2020-08-05,2020-08-12,1,1,-0.04044129230265226,1,0.9325133020517471,-0.518701829477987,-0.008088258460530452,1.1688328416776237,-0.28418529218314015
2020-08-12,2020-08-19,1,1,-0.1529522859739242,1,0.7898832608018399,-0.5923174848943966,-0.030590457194784842,1.1330777106664256,-0.3060823913620092
2020-08-19,2020-08-26,1,1,-0.015996700744100846,1,0.7772477346560183,-0.5988390600871433,-0.003199340148820169,1.1294526096549573,-0.30830246982729803
2020-08-26,2020-09-02,1,1,0.0189743596215304,1,0.7919955126884014,-0.5912272881471257,0.00379487192430608,1.1337387376531711,-0.3056775662899337
2020-09-02,2020-09-09,1,1,0.14885285153159267,1,0.9098863031522956,-0.5303803043595232,0.029770570306318533,1.1674907864514716,-0.285007191461914
2020-09-09,2020-09-16,1,1,0.0951977544119046,1,0.9965054359825437,-0.4856735639069476,0.01903955088238092,1.1897192866848252,-0.2713940495032169
2020-09-16,2020-09-23,1,1,-0.13054284853641548,1,0.8664187777873598,-0.5528152019521173,-0.0261085697072831,1.1586574177563151,-0.2904169087509034
2020-09-23,2020-09-30,2,2,-0.09649207899894054,2,0.7828162286349364,-0.5959649928124789,-0.037849979191543814,1.1148022586041106,-0.3172746139893532
2020-09-30,2020-10-07,2,2,0.007870797580881043,2,0.7889776167135506,-0.5927849150553162,0.002215841203647759,1.117272483382645,-0.3157618029482545
2020-10-07,2020-10-14,2,2,0.08351004548107972,2,0.8548651733688531,-0.5587783647910038,0.0329292867395931,1.1540634693542096,-0.2932303271593554
2020-10-14,2020-10-21,2,2,-0.0140978908952903,2,0.8428133774245156,-0.564998659264822,-0.008384825754455663,1.144386848254092,-0.29915646771465776
2020-10-21,2020-10-28,2,2,-0.03310014917432097,2,0.8149161289056508,-0.5793972685341859,-0.02570470429850537,1.1149707227166221,-0.31717144347157233
2020-10-28,2020-11-04,2,2,0.02588426416474069,2,0.8360096332583526,-0.5685102763245132,-0.003865928261237312,1.1106603258892198,-0.31981120968583543
2020-11-04,2020-11-11,2,2,0.10149285829078221,2,0.9208586404963713,-0.5247171509455884,0.05192001575606624,1.1683258275090258,-0.28449579697562444
2020-11-11,2020-11-18,2,2,0.06261333952275756,2,0.9785166752062355,-0.49495810454840095,0.015353099654723423,1.1862632503679589,-0.27351058964321784
2020-11-18,2020-11-25,2,2,-0.071967013070527,2,0.9080957528519398,-0.5313044612395299,-0.014818757093948406,1.1686843034112784,-0.28427625974662074
2020-11-25,2020-12-02,2,2,0.11412048326131514,2,1.011728079014951,-0.4778166998537625,0.0432181579312929,1.21919268620793,-0.2533439981051746
2020-12-02,2020-12-09,3,3,-0.018605229379212645,3,0.9929046460354877,-0.4875320399309775,0.025850858393826243,1.2507098636938798,-0.23404229953129108
2020-12-09,2020-12-16,3,3,-0.022271205969550956,3,0.9707914621555073,-0.49894531942247033,-0.006429083890075423,1.242668945058047,-0.2389667058438536
2020-12-16,2020-12-23,3,3,0.06533745102691495,3,1.0342205017714399,-0.46620768376842947,0.0351655292094538,1.2863680561431667,-0.21220456730883897
2020-12-23,2020-12-30,3,3,0.019825251868199556,3,1.0547241837063144,-0.455625116653829,0.016988083768999573,1.3082209844386918,-0.19882143250544637
2020-12-30,2021-01-06,3,3,-0.07575579291613105,3,0.9748227168618235,-0.4968646675853444,-0.03265789671755322,1.2654972386451573,-0.22498623941500073
2021-01-06,2021-01-13,3,3,-0.08459643891367642,3,0.8923561864431582,-0.5394281249992732,-0.042409238411498254,1.211828464542362,-0.25785398275984184
2021-01-13,2021-01-20,3,3,-0.008585959151731494,3,0.8846944526775623,-0.5433825763044657,-0.005770666125755012,1.2048354070718017,-0.2621366596418936
2021-01-20,2021-01-27,3,3,0.027816597593994036,3,0.909303642261333,-0.5306810331751208,0.006776448568245955,1.2129999122410255,-0.2571365666655626
2021-01-27,2021-02-03,3,3,0.07237529377400115,3,0.9751147604997662,-0.4967139350774594,0.04253445878898427,1.2645942070192828,-0.22553927257455575
2021-02-03,2021-02-10,3,3,-0.016119888748555907,3,0.9593960190434353,-0.5048268504527093,0.00044336517098005903,1.2651548840460984,-0.22519590366172337
2021-02-10,2021-02-17,3,3,-0.02685601158780092,3,0.9336304684387147,-0.5181252262949192,-0.009956358129060826,1.2525585489318052,-0.23291013072473055
2021-02-17,2021-02-24,3,3,-0.12556570530388397,3,0.8163985001760119,-0.5786321721233472,-0.0638469324144436,1.1725865279130228,-0.281886465764153
2021-02-24,2021-03-03,3,3,-0.0831528541126796,3,0.7485126347930655,-0.6136701096425512,-0.07388269192826916,1.0859526787119862,-0.3349426267836205
2021-03-03,2021-03-10,3,3,-0.12469824090644717,3,0.6551744259381203,-0.6618447673797057,-0.021704394647598265,1.0623827332046047,-0.34937729447520394
2021-03-10,2021-03-17,3,3,0.07228645177087327,3,0.7025346604802057,-0.6374007254658304,0.030164322737988174,1.0944287888402544,-0.329751701205091
2021-03-17,2021-03-24,3,3,-0.23210929161730764,3,0.5394698380995394,-0.7215633862189061,0.00442520153716579,1.0992718567989488,-0.326785717402981
2021-03-24,2021-03-31,3,3,-0.04469214612231046,3,0.5153597732666156,-0.7340073160478121,-0.03991347627374446,1.055396095624209,-0.35365603969856296
2021-03-31,2021-04-07,3,3,0.07487174272185486,3,0.5539456576198272,-0.7140919802490482,0.01983469905752437,1.0763295595674014,-0.3408360017583355
2021-04-07,2021-04-14,3,3,-0.012180088014988072,3,0.5471985507544972,-0.7175743650938058,-0.01852206947769141,1.056393708684201,-0.3530450831309604
2021-04-14,2021-04-21,3,3,0.018986031659481897,3,0.5575876797631447,-0.7122122230480274,0.016984820725726713,1.0743363664419878,-0.34205666985031236
2021-04-21,2021-04-28,3,3,0.018291713470378737,3,0.5677869138359856,-0.7069480914917448,0.01981037352710627,1.0956193711549578,-0.3290225667203788
2021-04-28,2021-05-05,3,3,0.012240415153174507,3,0.5747368613798778,-0.7033610144701735,-0.010495537939363532,1.0841202564778993,-0.33606483582782176
2021-05-05,2021-05-12,3,3,0.012883695596304569,3,0.5821415961498716,-0.6995392080786107,0.017560817935226673,1.103158294921799,-0.32440559128899926
2021-05-12,2021-05-19,3,3,-0.0383442936409046,3,0.559819787846516,-0.7110601649116232,-0.02105460581179615,1.0799317318742074,-0.3386299652530629
2021-05-19,2021-05-26,3,2,-0.053688778342707084,2,0.529763747344963,-0.7265729916720614,-0.021475511337082833,1.0567396457230673,-0.35283322493227764
2021-05-26,2021-06-02,3,2,0.053190127800763584,2,0.557941948770453,-0.712029374154918,0.021276051120305433,1.0792228924463247,-0.33906407154257356
2021-06-02,2021-06-09,3,2,0.0484705118457037,2,0.5849856806075462,-0.6980712905236792,0.01938820473828148,1.1001470868433143,-0.32624971044275486
2021-06-09,2021-06-16,2,2,0.04706245312406402,2,0.6125165417793875,-0.6838617847871407,0.01882498124962561,1.1208573351249698,-0.31356637387491004
2021-06-16,2021-06-23,2,2,0.06412263575380622,2,0.6517927168810883,-0.6635901691651881,0.02564905430152249,1.1496062657778499,-0.2959600005240366
2021-06-23,2021-06-30,2,2,-0.059573063655116595,2,0.6129634278683899,-0.6836311334317173,-0.02382922546204664,1.1222120388780479,-0.31273672840584865
2021-06-30,2021-07-07,2,2,-0.09797406090240414,2,0.5529089116554659,-0.7146270760325029,-0.039189624360961656,1.0782329706210683,-0.339670317856709
2021-07-07,2021-07-14,2,2,0.0576182881727661,2,0.5847665766605209,-0.6981843766626388,0.023047315269106437,1.1030833458285172,-0.32445149149080377
2021-07-14,2021-07-21,2,2,0.054901584999183656,2,0.6168711885737301,-0.681614220563901,0.021960633999673462,1.1273077554573925,-0.30961601794640803
2021-07-21,2021-07-28,2,2,-0.05675594740478555,2,0.5818600798395119,-0.6996845071160078,-0.02270237896191422,1.1017151875862938,-0.32528937673622405
2021-07-28,2021-08-04,2,2,0.04039348850823753,2,0.6053634382879114,-0.6875537167053527,0.01615739540329501,1.1195160354939409,-0.3143878104133476
2021-08-04,2021-08-11,2,2,-0.13063778473969734,2,0.5262800997475722,-0.7283710070051173,-0.05225511389587893,1.061015597550942,-0.3502145534686011
2021-08-11,2021-08-18,2,2,0.007845125200948683,2,0.5304088330208596,-0.7262400435468648,0.003138050080379473,1.0643451176321208,-0.3481754941958838
2021-08-18,2021-08-25,2,2,0.1280562320812866,2,0.5983309896401432,-0.6911833750287393,0.05122249283251464,1.1188635277913541,-0.314787418119275
2021-08-25,2021-09-01,3,3,0.1142903081764582,3,0.6667144228376404,-0.6558886277907601,0.03173029964535348,1.154365402790431,-0.29304541757543323
2021-09-01,2021-09-08,4,3,-0.0299071387099543,3,0.646774902113908,-0.6661800143310945,-0.028778236167280192,1.1211448026055906,-0.31339032350798834
2021-09-08,2021-09-15,4,3,-0.03330244807035352,3,0.6252357145230516,-0.6772970370686795,-0.01625616806893423,1.1029192842648219,-0.3245519658067991
2021-09-15,2021-09-22,4,3,-0.0331685358682059,3,0.6044975612998105,-0.6880006218694432,0.004726614782516658,1.1081323588577507,-0.3213593831435597
2021-09-22,2021-09-29,4,4,-0.14836590927307425,4,0.5148107309642082,-0.734290693298417,-0.08439943828119692,1.0146066102289388,-0.37863627000104827
2021-09-29,2021-10-06,4,4,-0.03796693459620071,4,0.4952649456122678,-0.7443788611675579,-0.011618723493411764,1.002818176570101,-0.3858557233687411
2021-10-06,2021-10-13,4,4,-0.037964662943223954,4,0.4764623788845039,-0.7540834315444946,-0.03325570663634911,0.9694687494804871,-0.40627952526478306
2021-10-13,2021-10-20,4,4,-0.12941788094570816,4,0.41479962745892024,-0.7859094327234463,-0.0972351465624908,0.8752023135369973,-0.46401002264281344
2021-10-20,2021-10-27,4,4,-0.07992271696611378,4,0.3816477142358715,-0.803020132537005,-0.03470992371174898,0.8448241080017819,-0.48261419386714355
2021-10-27,2021-11-03,4,4,0.013416076722513652,4,0.3867679292510319,-0.800377435522331,0.0013681927502853797,0.8459799902216162,-0.48190631035809195
2021-11-03,2021-11-10,4,4,0.11056898337135929,4,0.4295324659889643,-0.7783053715100514,0.053121122092698134,0.8909193965701583,-0.4543845922151677
2021-11-10,2021-11-17,4,4,-0.12698797779007232,4,0.3749870067378427,-0.8064579240689114,-0.07341796794910505,0.8255099048675344,-0.49444256673645237
2021-11-17,2021-11-24,4,4,-0.2922039836912921,4,0.2654143095365717,-0.863011689667858,-0.20322155176178983,0.6577485010056265,-0.597182732828978
2021-11-24,2021-12-01,4,3,-0.032367722412644725,3,0.25682345284114816,-0.8674456892704661,-0.03212564172560051,0.636617908316769,-0.6101234960349998
2021-12-01,2021-12-08,4,3,0.06774182862739156,3,0.2742211431710082,-0.858466217869204,0.029127207843464425,0.6551608104491831,-0.598767482070728
2021-12-08,2021-12-15,4,3,-0.14374819018888257,3,0.2348023501286493,-0.8788114429010935,-0.07474071741390118,0.6061936214547382,-0.6287558883105477
2021-12-15,2021-12-22,4,3,0.24659402798570754,3,0.29270320742738337,-0.8489270684602982,0.13224312330175209,0.6863585592815128,-0.5796614074733502
2021-12-22,2021-12-29,4,3,-0.004726130256986712,3,0.29131985394244375,-0.8496410588130596,0.00343475472068768,0.6887160325830893,-0.578217647508382
2021-12-29,2022-01-05,4,3,-0.27490381285399085,3,0.21123491533359823,-0.8909753050420385,-0.14097709815136192,0.5916228448592066,-0.6376792996141052
2022-01-05,2022-01-12,4,3,0.012024161705196065,3,0.21377483811335282,-0.8896643744800043,-0.02838201682746876,0.5748313953208977,-0.6479626918293979
2022-01-12,2022-01-19,3,3,0.12309969294655555,3,0.24009045504480617,-0.8760820928574267,0.07258233468097933,0.6165540000412134,-0.6224110021075682
2022-01-19,2022-01-26,3,3,0.14671121201058945,3,0.2753144166966036,-0.857901946510724,0.059121909001049966,0.6530058495258834,-0.6000872197343742
2022-01-26,2022-02-02,3,3,0.09298004791667312,3,0.30091316435320475,-0.8446896626884253,0.05399182588312831,0.6882628276541491,-0.5784951985338347
2022-02-02,2022-02-09,3,3,-0.025310241533861962,3,0.29329697948270644,-0.8486206048384868,-0.005832996449866332,0.6842481930238675,-0.5809538345443885
2022-02-09,2022-02-16,3,3,0.0800709131135849,3,0.3167815364433431,-0.8364995184413222,0.026026630120918152,0.7020568676546064,-0.5700474749924862
2022-02-16,2022-02-23,3,3,-0.013597640112600133,3,0.31247405511647003,-0.8387227391477939,-0.00658756017390173,0.6974320257934308,-0.5728798131228942
2022-02-23,2022-03-02,3,3,-0.11027356866448325,3,0.27801642594371445,-0.8565073582463995,-0.049979883747592005,0.6625744542224276,-0.5942272304092616
2022-03-02,2022-03-09,3,3,-0.0759209468183994,3,0.2569091556550002,-0.8674014554698062,-0.047898949542436564,0.63083783387152,-0.6136633198255832
2022-03-09,2022-03-16,3,3,0.03733805538656299,3,0.2665016439381617,-0.8624504836699602,-0.007273179728578402,0.6262496369261854,-0.616473215936234
2022-03-16,2022-03-23,3,3,0.029925710579760678,3,0.2744768950036856,-0.8583342166538813,0.021971361229248344,0.6400091939187762,-0.6080466104224771
2022-03-23,2022-03-30,3,3,0.23151038964517304,3,0.33802114791458615,-0.8255371159520327,0.09659369563859795,0.7018300472020709,-0.570186384005109
2022-03-30,2022-04-06,3,3,0.04497449222656743,3,0.3532234774038861,-0.8176907363295929,0.03779408568441197,0.7283550721419207,-0.5539419713738712
2022-04-06,2022-04-13,3,3,0.047596768016093416,3,0.3700357733157167,-0.8090134045994877,0.003226155353191121,0.7307048587569354,-0.5525029188769852
2022-04-13,2022-04-20,4,4,-0.04808234239964536,4,0.35224358656303284,-0.8181964874732777,0.005711721421336941,0.7348784413513723,-0.549946940212749
2022-04-20,2022-04-27,4,4,-0.029289977199163056,4,0.3419263799440502,-0.8235215082099132,-0.04047889413544694,0.7051313747214878,-0.5681645903752113
2022-04-27,2022-05-04,4,4,0.07605200057948892,4,0.36793056518969763,-0.8100999658500261,0.018487256502417195,0.718167319313866,-0.5601811383906513
2022-05-04,2022-05-11,4,4,-0.09817827607702789,4,0.3318077765833266,-0.8287440238298392,-0.039302882806211616,0.689941273327622,-0.577467287564445
2022-05-11,2022-05-18,4,4,-0.0473944633274118,4,0.31608192508429805,-0.8368606089120361,0.037116771085008424,0.7155496656318225,-0.5617842376010468
2022-05-18,2022-05-25,5,4,0.0018030300261680995,4,0.316651830285954,-0.8365664636914537,0.02381514280877402,0.7325905831056149,-0.55134806663846
2022-05-25,2022-06-01,5,4,0.08231189736319262,4,0.34271604324031857,-0.823113939225121,0.00849667409306271,0.7388151665339101,-0.5475360173794644
2022-06-01,2022-06-08,5,4,-0.08096632521785424,4,0.3149675846259467,-0.837435753548325,-0.03259459490208309,0.7147337854732223,-0.5622838976007639
2022-06-08,2022-06-15,5,5,0.10735769828065522,5,0.3487817795444058,-0.8199832302265441,-0.011088126256306657,0.7068087270202472,-0.5671373490085851
2022-06-15,2022-06-22,5,5,-0.06604639010943938,5,0.3257460020695515,-0.8318726880292429,0.01603864080933016,0.718144978313825,-0.5601948204295593
2022-06-22,2022-06-29,4,4,0.014213877664946946,4,0.3303761158928137,-0.8294829469847541,0.0019260102139376067,0.7195281328771453,-0.559347751161564
