date0,usd_factor,rates5_change,carry_spread,gbp_ois_change,gbp_s5_change
2020-05-06,-0.0032587880471889987,0.0014595000000000025,0.08649987911175469,-5.000000000000013e-06,-0.00046978406406965496
2020-05-13,-0.006073950487341095,0.002239211538461537,0.08933284907318079,1.6000000000000064e-05,-0.0005937584229645436
2020-05-20,0.008843803750581492,-0.001650288461538467,0.08763233815054827,3.999999999999989e-06,5.022246109403182e-05
2020-05-27,0.02528069815995595,-0.002560288461538461,0.08532453266841832,-1.100000000000005e-05,-0.0002524829794085008
2020-06-03,0.007526306865060528,-0.0017352884615384583,0.08330399958804342,8.000000000000086e-06,0.0002852446188364353
2020-06-10,0.016372247250431425,0.00031671153846153655,0.08361369918710151,-2.800000000000014e-05,7.011939403438411e-06
2020-06-17,-0.022833892753325414,2.1711538461536423e-05,0.0839786616695096,-2.099999999999986e-05,-0.0003432509439465362
2020-06-24,0.0013238384807056746,0.0016892115384615387,0.08592014287811574,-1.0000000000000026e-05,-0.00025226967014460507
2020-07-01,-0.014118006527072203,-0.0015292884615384639,0.0843593618066887,-1.500000000000004e-05,3.149260988857355e-05
2020-07-08,0.004444167130515542,0.0004932115384615396,0.08503341424740686,-1.500000000000004e-05,-0.0001808409022566207
2020-07-15,0.006481639518041593,-0.001011999999999999,0.054137325154186726,1.3000000000000099e-05,-0.0002808147529337006
2020-07-22,0.011236037231292429,0.00038299999999999446,0.05485773421376593,-2.1999999999999993e-05,-0.00033740905957921173
2020-07-29,-0.0038624792504822203,-0.0014090000000000005,0.053394956664982694,3.99999999999988e-06,5.3777548783238006e-05
2020-08-05,-0.01344388777499388,-0.00014999999999999736,0.0531822435840192,-1.899999999999992e-05,6.271308096349561e-05
2020-08-12,-0.01876994966405219,-0.0006272844036697214,0.051804229461997094,-9.000000000000002e-06,0.0007507297183523813
2020-08-19,0.0006493309081284426,0.0007195015290519871,0.052823917299198636,-1.0000000000000243e-06,-0.00030018630814955305
2020-08-26,0.0012281076531879265,0.0007195015290519871,0.05315488789500722,-1.500000000000004e-05,0.00038853093324340643
2020-09-02,0.00757499984113168,0.000719501529051994,0.05433554055391018,0.0,-0.00046115112985097267
2020-09-09,-0.0030080319077359975,0.0007195015290519871,0.0550882892157182,3.000000000000073e-06,-3.3247132756028286e-05
2020-09-16,0.007318452751865401,0.0007195015290519871,0.055939330315119176,7.999999999999978e-06,-0.00013153957034899055
2020-09-23,-0.016501807648639087,0.0007195015290519871,0.05668083203710728,-1.9000000000000028e-05,-2.2000192936121553e-05
2020-09-30,-0.007908810762347951,0.0007195015290519871,0.05732083404715503,-2.999999999999997e-05,7.94995190042443e-05
2020-10-07,0.005374625836622604,0.0007195015290519871,0.05766171649374841,3.0999999999999995e-05,0.00037861908245860024
2020-10-14,0.0010804734416597571,-0.006577616717635071,0.05135927563355037,-2.0000000000000486e-06,-0.00027517585743702227
2020-10-21,0.0066675290114385,-0.00010044444444444467,0.05113642294827756,-1.99999999999994e-06,0.00012240824082836066
2020-10-28,-0.00993719210848738,0.0013247777777777789,0.05269468752720438,3.999999999999989e-06,-0.00023348680114903858
2020-11-04,-0.008894100361683676,-1.2222222222225965e-05,0.05263685613247242,-3.000000000000073e-06,4.5609172509731546e-05
2020-11-11,0.028597088151896967,-0.0009141111111111086,0.05058291084541924,-1.99999999999994e-06,0.0011398341759420684
2020-11-18,0.017720938360893702,0.00046800000000000314,0.05131789418185689,2.9999999999999645e-06,-0.00026698333643764547
2020-11-25,-0.005521418550294621,0.0006576666666666675,0.052063071667840126,-2.9999999999999645e-06,-8.751081931656398e-05
2020-12-02,0.011783845804612048,-0.002952666666666673,0.08563970486273954,-1.1999999999999966e-05,0.0001661445828783516
2020-12-09,0.004057546115936006,0.0049354999999999954,0.09117216310665135,-9.000000000000002e-06,-0.0005969582439118012
2020-12-16,0.00254935212608256,0.0003692222222222222,0.09126060037470882,-3.600000000000001e-05,0.0002807849541647408
2020-12-23,0.005159892732774641,-0.002080888888888889,0.08914326702162215,0.0,3.6444464197788774e-05
2020-12-30,-0.0008883228747481375,-0.000564404761904759,0.08904894884075598,1.9999999999999944e-06,-0.0004700865810385934
2021-01-06,-0.009069038266406482,0.0015791269841269953,0.09075928447370019,8.000000000000032e-06,-0.00013120864881722072
2021-01-13,-0.006150081031222454,0.002771111111111099,0.09283815458289427,7.999999999999978e-06,0.0006922410019170274
2021-01-20,0.0029494798920339793,0.0006633888888888939,0.09362185079491496,-3.999999999999989e-06,-0.000120307323131794
2021-01-27,0.0008315360235801261,-0.00023688888888888718,0.09352651655806571,-3.000000000000073e-06,-0.00014155465203963106
2021-02-03,0.00633813847380682,-0.000933666666666666,0.09196110438780208,-2.9999999999999645e-06,0.0006317455035969441
2021-02-10,0.0028626493435193632,-0.00020722222222221975,0.09093265625942246,-2.9999999999999645e-06,0.0008212259061574242
2021-02-17,0.013571312146210702,0.0021406666666666553,0.09270184475620474,3.999999999999989e-06,0.0003714781698843563
2021-02-24,-0.002289051525777497,0.0012731111111111137,0.0930538110207649,2.9999999999999645e-06,0.0009211448465509644
2021-03-03,-0.03276804555558943,0.002575777777777774,0.05898394727396982,0.0,0.0008592526356839669
2021-03-10,-0.01975264968302426,0.0014480000000000048,0.060685261793533465,-4.999999999999959e-06,-0.00025331451956363835
2021-03-17,0.03299041433958254,0.0005229999999999957,0.06054652345496119,8.999999999999948e-06,0.0006617383385722699
2021-03-24,-0.023152991224053832,0.005964555555555556,0.06677471383267221,-1.299999999999999e-05,-0.00026363482215546654
2021-03-31,-0.0001193185089039428,-0.0007550000000000057,0.06548955078133067,-1.4999999999999931e-05,0.0005301630513415275
2021-04-07,0.004412698732849485,0.0017015555555555534,0.06748671939587582,1.699999999999998e-05,-0.00029561305898958765
2021-04-14,0.009194026624988982,0.0005531111111111153,0.12029957880914954,-1.0000000000000243e-06,0.0001711405867262884
2021-04-21,0.008003220384265397,-0.00018002777777777895,0.1205826309600257,-1.0000000000000243e-06,-0.0004630799286539358
2021-04-28,-0.017270471235192274,-1.0694444444438178e-05,0.11996630883316797,1.500000000000004e-05,0.0006056276824132683
2021-05-05,0.002087031484046431,8.805555555554262e-05,0.11987179705344363,-9.000000000000002e-06,0.00018256733527990347
2021-05-12,0.012569739113483447,0.0006686666666666785,0.12030628606350967,5.000000000000013e-06,0.00023417765660063532
2021-05-19,-0.003408186034809413,0.0006552777777777824,0.12133881904382256,-2.0000000000000486e-06,-0.0003772552025351067
2021-05-26,-0.004142545853074653,0.0009617777777777697,0.12283601487564613,1.0000000000000026e-05,-0.0005354180540458027
2021-06-02,0.004179320624160754,0.0004813333333333267,0.12285645793037824,-2.0000000000000486e-06,0.0004608902786012231
2021-06-09,0.006341011796892504,0.001106111111111134,0.12424624645242863,4.000000000000097e-06,-0.000283677410939257
2021-06-16,-0.0019976241175527322,-0.0007524444444444653,0.12333047562000077,-2.0000000000000486e-06,0.00016332638798338597
2021-06-23,-0.008330513205364109,1.5611111111125953e-05,0.12269886539473632,0.0,0.0006472213363755914
2021-06-30,-0.0028629254170896346,0.003460222222222205,0.12659425912156724,-3.399999999999996e-05,-0.0004351715046087218
2021-07-07,-0.010791525380547728,0.0013445000000000054,0.12868093816748494,3.999999999999989e-05,-0.000742179045917688
2021-07-14,-0.002855132300720564,-0.0010959999999999998,0.12711428226524885,2.0000000000000486e-06,0.00047065590223607616
2021-07-21,-0.0020971256841434195,0.0003374999999999975,0.12752632904226907,-9.999999999999159e-07,-7.45467770202268e-05
2021-07-28,5.9727490215610854e-05,0.0012680000000000122,0.1287948064262208,0.0,-4.773839517102987e-07
2021-08-04,0.005037165259315213,-0.001121999999999998,0.12798829927093217,-3.000000000000073e-06,-0.0003154928447113639
2021-08-11,-0.010870761396646422,0.004105499999999998,0.13165907794578613,-1.0000000000000243e-06,0.0004347213251460246
2021-08-18,-0.0004759981522330037,0.0037894999999999873,0.13544946180433357,2.0000000000000486e-06,-8.83858547445944e-07
2021-08-25,-0.001396044236903249,-0.004248000000000002,0.1310742682140187,-1.0000000000000243e-06,0.0001271935903148615
2021-09-01,0.011950715062936147,0.00012600000000002193,0.13119355153388135,-1.0000000000000243e-06,6.716680137387743e-06
2021-09-08,-0.00035566562633917444,0.0029004999999999795,0.1337092670499896,2.0000000000000486e-06,0.00038478448389173744
2021-09-15,-0.005155770213998601,-0.0010440000000000033,0.132002467641412,-6.000000000000037e-06,0.0006627994085776035
2021-09-22,-0.013880686080641214,-0.0008159999999999903,0.13094926650332997,0.0,0.0002372011380820131
2021-09-29,-0.017017920343253536,0.006496999999999989,0.13604485197631894,-6.000000000000037e-06,0.00140141452701104
2021-10-06,-0.0022362302400026125,0.00026950000000002666,0.13572655654059923,2.0000000000000052e-05,0.000587795435719702
2021-10-13,-0.005406724049978351,0.0016764999999999974,0.13646427909309622,-5.000000000000013e-06,0.000938777447503026
2021-10-20,-0.0021519461398007422,0.006064999999999994,0.1414918254479662,-6.999999999999953e-06,0.0010374536451300091
2021-10-27,-0.01183088412099922,0.0031701666666666614,0.1449630169000527,-1.600000000000001e-05,-0.0003010247854198355
2021-11-03,-0.007058349751707027,-0.001212166666666667,0.1427697897825448,-4.000000000000043e-06,0.0009810604508412486
2021-11-10,0.008161590307286826,-0.002066500000000006,0.1411962118452585,-1.600000000000001e-05,-0.0004929220627136969
2021-11-17,-0.024071752914227675,0.0038464999999999958,0.1447712389435134,3.999999999999989e-06,0.0002714729017450554
2021-11-24,-0.053470179957520035,0.007300000000000015,0.1519251392818326,-7.0000000000000075e-06,0.00014609966168082494
2021-12-01,-0.00817659215853488,0.0010630000000000084,0.154307366857414,-2.9999999999999103e-06,-0.0013192275755813786
2021-12-08,-0.001743500782885521,-0.002203500000000004,0.15256718208633702,-2.0000000000000486e-06,-0.0004633152289230443
2021-12-15,-0.020583520094869145,0.002099999999999984,0.15484798703399416,-7.0000000000000075e-06,-0.00018080494765713995
2021-12-22,0.03654691246757791,0.008260500000000004,0.16141990591788177,0.0014759999999999999,0.0016885811161123816
2021-12-29,0.006599071571830262,0.0023384285714285677,0.16299498310893587,-3.99999999999988e-06,0.0007633513803744687
2022-01-05,-0.02581192583619161,0.0021605714285714214,0.1649724534275373,2.599999999999998e-05,0.0001831011099700068
2022-01-12,0.007027128746985678,0.002661500000000004,0.16747030913306965,1.0000000000000026e-05,0.00016364429446765784
2022-01-19,0.0003863504559387554,-0.007692499999999991,0.15870773083383471,5.999999999999929e-06,0.0010700782992349514
2022-01-26,0.010478912457674516,-0.0019424999999999998,0.15687937230300508,-8.000000000000194e-06,-0.00011414146917039687
2022-02-02,0.0063357945396126155,-0.0009543333333333348,0.15515390454890904,4.000000000000097e-06,0.0007711344207627108
2022-02-09,-0.001319959934623771,-0.0011121666666666571,0.1516819955921424,0.00249,0.002359742290099996
2022-02-16,0.00482712280425841,-0.00022650000000000448,0.14996286775179277,-1.0000000000001327e-06,0.0014926278403496213
2022-02-23,0.0014792078558985011,0.002824999999999994,0.15338779072726527,2.0000000000002655e-06,-0.0005999229754725041
2022-03-02,-0.01207301665627778,0.009574357142857155,0.1644125157074321,-1.0000000000001327e-06,-0.0014503678373096775
2022-03-09,-0.003692057929322612,0.008929642857142851,0.1704143100443143,-5.999999999999929e-06,0.002927848520260651
2022-03-16,-0.004722470764546571,-0.002006500000000015,0.16743691738197358,5.999999999999929e-06,0.000970892662340718
2022-03-23,0.010500786562545272,0.0011026666666666615,0.16899891837305026,0.002458,-0.0004593343244100462
2022-03-30,0.011353049590942233,-0.0032701666666666643,0.16474642025620265,-8.000000000000194e-06,0.0009823314501809718
2022-04-06,-0.001656021249010875,-0.0016741666666666502,0.16303113844675768,1.899999999999992e-05,4.111514277830436e-05
2022-04-13,0.004364443941034324,0.001919833333333315,0.16386659503208412,-1.4000000000000123e-05,0.0010843767480068697
2022-04-20,-0.0075668511162554795,-0.000991166666666654,0.16188239718157377,-9.999999999992654e-07,0.0009930311838437234
2022-04-27,-0.030684282794098162,-0.0006316666666666693,0.1626275031964499,-2.0000000000002655e-06,-0.0013767726815428136
2022-05-04,0.005693057603316909,-0.0014141666666666677,0.15977890221313845,7.999999999999327e-06,0.001434434316644799
2022-05-11,-0.02326998630399064,0.0012648333333333261,0.16272070917484083,0.0024950000000000007,-0.0016769736283690773
2022-05-18,-0.004889270404480106,-0.0017481666666666687,0.1600383494967843,-1.1000000000000593e-05,0.0009341930113898507
2022-05-25,0.001053235917984674,-4.933333333331791e-05,0.15993213131055947,-9.999999999999593e-06,5.68848528915214e-05
2022-06-01,0.004538026944964635,-0.008785999999999995,0.14838735063659758,4.999999999999796e-06,0.002758780673961885
2022-06-08,-0.012437275363185974,0.002212999999999979,0.14943532915544794,1.3000000000000858e-05,0.0011650214811496432
2022-06-15,-0.02655538815606895,-0.011186499999999974,0.1171995137437299,-3.0000000000012655e-06,0.002573148745051393
2022-06-22,-0.010697500871421805,-0.00491300000000001,0.11237972699520186,0.002484,-9.321325147197343e-05
2022-06-29,0.009517570668894314,0.0018696666666666768,0.11488907959817836,4.000000000002266e-06,-0.0006396859363098188
2022-07-06,-0.017192395863980626,-0.0010723030303030252,0.11697079353015866,2.099999999999845e-05,-0.003154016962283325
2022-07-13,-0.009876673054302287,0.0008076969696969583,0.11757155237709455,4.000000000000531e-06,0.00020693812276106546
2022-07-20,-0.01958003419206209,0.00016647474747474392,0.11666694275276084,-5.999999999999062e-06,0.0010710843718084555
2022-07-27,-0.00868140598681122,-0.0016948686868686845,0.116528535225215,2.999999999999531e-06,-0.001556461159322866
2022-08-03,-0.002898447837433915,-0.0011723333333333308,0.11554180844384317,1.9999999999985307e-06,-0.00018560655196149176
2022-08-10,0.02675273850665407,-0.0006963333333333358,0.11406192787652157,0.004987,0.0007835472339882722
2022-08-17,0.010142114772338751,-0.0004326153846153739,0.10953393772109998,9.000000000002062e-06,0.004095374770806216
2022-08-24,-0.013692324711785896,-0.017294715006305174,0.09126464354867936,-2.000000000002e-06,0.0052838612173975
2022-08-31,-0.0011022857367191997,0.0024052849936948353,0.09364247096058953,-8.999999999998592e-06,2.7457581784649798e-05
2022-09-07,-0.014430882648185595,-0.009030429292019457,0.08334786818373355,1.1000000000000593e-05,0.0012641734848365394
2022-09-14,-0.008762428464982364,-0.006309000720590888,0.0757702181137611,6.999999999996592e-06,0.001268649349381555
2022-09-21,-0.012093714555234359,-0.001019715006305169,0.07132545718029885,-1.1000000000000593e-05,0.003425045927157075
2022-09-28,-0.012879625944487438,-0.0010030483396385043,0.0614339408608582,0.004987999999999999,0.008888467979802153
2022-10-05,0.02363537273550347,0.0007386183270281649,0.06242180857202244,-2.4999999999997247e-05,-0.0002492493841360771
2022-10-12,-0.004609724400492565,0.0008412606034509176,0.05977400675252707,-5.999999999999062e-06,0.0034890624229462833
2022-10-19,0.0009504103273829223,0.00035619962784117637,0.07261763445893184,-1.7000000000003124e-05,-0.006151357585393334
2022-10-26,-0.0019325971970772572,0.0035598574658862506,0.07902344255262089,9.000000000002062e-06,-0.0028459506278028027
2022-11-02,0.0006475647076380486,-5.283468834687647e-05,0.08103259251816043,7.000000000003531e-06,-0.00206198465388642
2022-11-09,0.0057698478816148755,0.0012670171635049594,0.08284493452456959,0.007403999999999994,-0.0005453248429041907
2022-11-16,-0.006545809291984161,0.0032866520841398857,0.08864461943467933,2.000000000002e-06,-0.0025130328259698534
2022-11-23,-0.0007822163046151687,0.0017880171635049717,0.09063484267282235,5.999999999999062e-06,-0.00020220607463804913
2022-11-30,0.003685670441013711,-0.0017088472222222123,0.09858060743359146,1.9999999999985307e-06,0.0007255420368822083
2022-12-07,-0.003070651911031552,0.00222893055555555,0.10195908145718335,2.0000000000054696e-06,-0.0011495434680363487
2022-12-14,-0.0013527754839718575,0.002385146135265706,0.08881454141423088,1.2999999999995654e-05,0.0009515643502432808
2022-12-21,0.000980160612379022,0.0001535507246376716,0.10155421746520817,0.004987000000000002,0.0019919965016352917
2022-12-28,-0.003644953947263341,0.0001607729468599134,0.10122736594094847,7.000000000000062e-06,0.00048762447111959373
2023-01-04,-0.008499585124070296,0.003179439613526569,0.10643859734808814,-1.5000000000001124e-05,-0.002031791793613083
2023-01-11,0.010425126081607106,-0.0016736085928666794,0.10672737383410062,7.000000000000062e-06,-0.001962385078879178
2023-01-18,-0.0033442595579748604,0.0007794574468084903,0.10789262010241621,7.000000000000062e-06,-0.00038578882150708954
2023-01-25,0.0001169350504991673,0.0012316241134751882,0.09468682914576672,-1.9999999999950613e-06,-0.0009306846146665063
2023-02-01,-0.03141049615965068,0.000376342001576042,0.09450416479305952,-1.1000000000004062e-05,0.0005590063542832424
2023-02-08,-0.012486121382768011,6.119779353821094e-06,0.09453807687881104,0.0050009999999999985,-2.7792306397683708e-05
2023-02-15,-9.331977108542055e-05,0.0009858975571315949,0.09359252511735827,3.9999999999970615e-06,0.001931449318584355
2023-02-22,0.001782766931470725,0.0011012067244549433,0.09339923180781634,-2.9999999999960614e-06,0.0012945000339968718
2023-03-01,-0.003396569452381737,0.00085272278338946,0.0928439227143006,0.0,0.0014080318769052122
2023-03-08,-0.015487481220003296,0.001179094276094278,0.09373943461046656,2.9999999999960614e-06,0.0002835823799283224
2023-03-15,0.0014986766744388813,-0.001100473625140296,0.09594014631687696,-9.999999999940612e-07,-0.0033011853315506948
2023-03-22,-0.00427991735188038,0.0008316092672759345,0.09625940846399979,-2.000000000002e-06,0.0005123471201530852
2023-03-29,0.004664446415973344,0.00015666594516595503,0.09663017139215102,0.002497000000000006,-0.0002140969829852596
2023-04-05,0.0023244730536457147,-0.0007501262626262717,0.09698981822428487,1.9999999999950613e-06,-0.0011097730947601248
2023-04-12,-0.0035415467768120214,0.00966568855218855,0.10510076391779588,-1.9999999999950613e-06,0.0015547428586775436
2023-04-19,0.005169934744440896,0.010529762626262632,0.11304773926180378,6.999999999993123e-06,0.0025827872822547088
2023-04-26,-0.005920005902309322,-0.0010519116161616104,0.10374581107930804,1.0000000000003062e-05,-0.0010368511585335805
2023-05-03,0.0018895620191452522,-0.00045168939393938623,0.10345177505532804,-5.999999999999062e-06,-0.00015765336995938323
2023-05-10,-0.0037579282880440433,-1.1078282828300146e-05,0.10299047194245842,-3.0000000000030003e-06,0.00045022483004131947
2023-05-17,-0.0033149176174134707,-0.0014948888888888928,0.08465014230403259,0.0024989999999999943,0.00026272321706940355
2023-05-24,-0.0069548792926523275,-0.0007628888888888824,0.07955678408607927,3.0000000000030003e-06,0.004330469329064446
2023-05-31,-0.013462279996447047,-0.0007446666666666713,0.0789788691523635,1.000000000007939e-06,-0.000166751732950908
2023-06-07,-0.008938775063284731,-0.00254455555555555,0.07495531778123833,0.0,0.0014789958155696226
2023-06-14,-0.00029431139998061797,-0.001131777777777787,0.07194066347221406,4.9999999999980616e-06,0.001882876531246483
2023-06-21,-0.076910914596268,-0.0005283333333333251,0.07005617272991908,4.9999999999980616e-06,0.001356157408961653
2023-06-28,-0.04055189808422366,-0.0008180000000000132,0.08141563100411589,0.004991000000000002,-6.090271864127306e-05
2023-07-05,0.004170739621088692,0.005024555555555567,0.0835180779315586,2.0999999999993246e-05,0.002922108628112846
2023-07-12,-0.003771219577018181,0.005611388888888888,0.09026170825774266,-1.9999999999950613e-06,-0.0011322414372951506
2023-07-19,-0.002410220024233789,0.0059112222222222205,0.10025138169293961,4.9999999999980616e-06,-0.004078451212974746
2023-07-26,0.0029765198949267104,0.005344777777777782,0.10409751492903563,7.000000000000062e-06,0.0014986445416817692
2023-08-02,-0.007995808775740043,0.00030261111111110767,0.10455799862556449,-6.0000000000060005e-06,-0.00015787258541775928
